Crop,Date,Variety,State,District,Min Price (Rs-Quintal),Max Price (Rs-Quintal),Modal Price
Banana,14-10-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3400,2900
Banana,14-10-2024,Karpura,Andhra Pradesh,East Godavari,1600,2600,2400
Banana,14-10-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,14-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2500,2300
Banana,14-10-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1900
Banana,14-10-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,10-10-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1900
Banana,10-10-2024,Karpura,Andhra Pradesh,East Godavari,2100,3200,2800
Banana,10-10-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3200,2800
Banana,10-10-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,10-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2500,2300
Banana,10-10-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3400,2900
Banana,07-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2500,2300
Banana,06-10-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,06-10-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1800
Banana,06-10-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,3200,2600
Banana,06-10-2024,Karpura,Andhra Pradesh,East Godavari,2100,2900,2700
Banana,06-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,06-10-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3400,2700
Banana,03-10-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3200,2900
Banana,03-10-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,03-10-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1800
Banana,03-10-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3400,2800
Banana,03-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,03-10-2024,Karpura,Andhra Pradesh,East Godavari,2100,3200,2800
Banana,01-10-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3200,2800
Banana,01-10-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1800
Banana,01-10-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,01-10-2024,Karpura,Andhra Pradesh,East Godavari,1900,3200,2800
Banana,01-10-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3200,2900
Banana,01-10-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,26-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,26-09-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,26-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,26-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,26-09-2024,Karpura,Andhra Pradesh,East Godavari,1600,2500,2300
Banana,26-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,25-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,25-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,25-09-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,25-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,25-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,25-09-2024,Karpura,Andhra Pradesh,East Godavari,1600,2500,2300
Banana,24-09-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,24-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,2900,2700
Banana,24-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,24-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,24-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1300,1800,1600
Banana,24-09-2024,Karpura,Andhra Pradesh,East Godavari,1600,2400,2200
Banana,23-09-2024,Karpura,Andhra Pradesh,East Godavari,1800,2600,2400
Banana,23-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,23-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,23-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,23-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2200,1800
Banana,23-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2400,2200
Banana,21-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,21-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2400,2200
Banana,21-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2200,1800
Banana,21-09-2024,Karpura,Andhra Pradesh,East Godavari,1800,2600,2400
Banana,21-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,21-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,20-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,20-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,20-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2400,2200
Banana,20-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2200,1800
Banana,20-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,20-09-2024,Karpura,Andhra Pradesh,East Godavari,1800,2600,2400
Banana,19-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2400,2200
Banana,19-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2800
Banana,19-09-2024,Karpura,Andhra Pradesh,East Godavari,1800,2600,2400
Banana,19-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2200,1800
Banana,19-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2800,2600
Banana,19-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,13-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,2100,1900
Banana,13-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2600,1800
Banana,13-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3500,3200
Banana,13-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3200,2800
Banana,13-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2600,2400
Banana,13-09-2024,Karpura,Andhra Pradesh,East Godavari,1800,2900,2600
Banana,10-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,3200,2800
Banana,10-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,2600,2400
Banana,10-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2400,1900
Banana,10-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2600,2400
Banana,10-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,2200,1900
Banana,10-09-2024,Karpura,Andhra Pradesh,East Godavari,2200,2800,2600
Banana,05-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2600,3600,3400
Banana,05-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,05-09-2024,Karpura,Andhra Pradesh,East Godavari,2900,4600,4200
Banana,05-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,3200,4300,3900
Banana,05-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3600,3400
Banana,05-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,03-09-2024,Karpura,Andhra Pradesh,East Godavari,2600,4500,3900
Banana,03-09-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2800,3800,3400
Banana,03-09-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2600,2400
Banana,03-09-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,03-09-2024,Amruthapani,Andhra Pradesh,East Godavari,2400,3400,3200
Banana,03-09-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,3600,3400
Banana,26-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2900,3500,3300
Banana,26-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2400,3400,2900
Banana,26-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1800,2400,2100
Banana,26-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2300,3500,3200
Banana,26-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1700,2200,1900
Banana,26-08-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2400
Banana,23-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2400,3400,2900
Banana,23-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1800,2400,2100
Banana,23-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2300,3400,3200
Banana,23-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1700,2200,1900
Banana,23-08-2024,Karpura,Andhra Pradesh,East Godavari,2800,4200,3600
Banana,23-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2900,3500,3300
Banana,19-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3300,2900
Banana,19-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,19-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1700
Banana,19-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2600,2400
Banana,19-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,19-08-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2200
Banana,17-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,17-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2600,2400
Banana,17-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3500,3300
Banana,17-08-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2200
Banana,17-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,17-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1700
Banana,13-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2900,3600,3400
Banana,13-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2400,3600,3400
Banana,13-08-2024,Karpura,Andhra Pradesh,East Godavari,2800,4400,4200
Banana,13-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1900,2500,2200
Banana,13-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1800,2600,2200
Banana,13-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2800,3800,3500
Banana,12-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2900,2600
Banana,12-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3300,2900
Banana,12-08-2024,Karpura,Andhra Pradesh,East Godavari,2400,3600,3300
Banana,12-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,2900,2600
Banana,12-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1900
Banana,12-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2400,2100
Banana,09-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,09-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,09-08-2024,Karpura,Andhra Pradesh,East Godavari,1900,2800,2600
Banana,09-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3300,2900
Banana,09-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2400
Banana,09-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1900
Banana,07-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2200,1900
Banana,07-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,07-08-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2400
Banana,07-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,07-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,07-08-2024,Karpura,Andhra Pradesh,East Godavari,2200,3600,3300
Banana,06-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,06-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,06-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1900,2700,2500
Banana,06-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,06-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,06-08-2024,Karpura,Andhra Pradesh,East Godavari,1400,2700,2400
Banana,05-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,05-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,05-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,05-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2600,2400
Banana,05-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,05-08-2024,Karpura,Andhra Pradesh,East Godavari,1600,2900,2600
Banana,02-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1800,2400,2200
Banana,02-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1900
Banana,02-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3100,2900
Banana,02-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1750,2850,2450
Banana,02-08-2024,Karpura,Andhra Pradesh,East Godavari,1400,2700,2200
Banana,02-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,01-08-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,01-08-2024,Amruthapani,Andhra Pradesh,East Godavari,1700,2300,2100
Banana,01-08-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,2900,2700
Banana,01-08-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1700,2600,2200
Banana,01-08-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,2100,1900
Banana,01-08-2024,Karpura,Andhra Pradesh,East Godavari,1300,2400,1900
Banana,31-07-2024,Karpura,Andhra Pradesh,East Godavari,1200,2200,1800
Banana,31-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1700,2400,2200
Banana,31-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,31-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1600,2400,1900
Banana,31-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,30-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,30-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1700,2400,2200
Banana,30-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1600,2400,2100
Banana,30-07-2024,Karpura,Andhra Pradesh,East Godavari,1200,2300,1900
Banana,30-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,30-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1900,1600
Banana,29-07-2024,Karpura,Andhra Pradesh,East Godavari,1200,2200,1800
Banana,29-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1700,2400,2200
Banana,29-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,29-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1600,2400,1900
Banana,29-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,2800,2600
Banana,29-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,27-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,27-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1600,2400,1900
Banana,27-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1900,1600
Banana,27-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,2800,2600
Banana,27-07-2024,Karpura,Andhra Pradesh,East Godavari,1200,2200,1800
Banana,27-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1700,2400,2200
Banana,26-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2700
Banana,26-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2900,2500
Banana,26-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,2400,3400,2900
Banana,26-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3400,2900
Banana,26-07-2024,Karpura,Andhra Pradesh,East Godavari,2100,3200,2800
Banana,26-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2200,1900
Banana,25-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2800,2600
Banana,25-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,25-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,25-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,25-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,25-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,2800,2600
Banana,24-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,24-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,24-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,24-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,2800,2600
Banana,24-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,24-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2500
Banana,23-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,2900,2600
Banana,23-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,23-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2500
Banana,23-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,23-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,23-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,22-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3200,2900
Banana,22-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,22-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2500
Banana,22-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,22-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,22-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,2900,2600
Banana,21-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,3200,2900
Banana,21-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,21-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,3300,2900
Banana,21-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1800,2600,2400
Banana,21-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1500,1900,1700
Banana,21-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,3100,2800
Banana,20-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2400
Banana,20-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2100,1800
Banana,20-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,2100,1800
Banana,20-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2600
Banana,20-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,3300,2800
Banana,20-07-2024,Karpura,Andhra Pradesh,East Godavari,1800,2600,2200
Banana,19-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,19-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,3200,2900
Banana,19-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,19-07-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2400
Banana,19-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1600
Banana,19-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,18-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,3300,2700
Banana,18-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1600,2300,1900
Banana,18-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3400,3200
Banana,18-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,18-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,3100,2800
Banana,18-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2400
Banana,16-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2500,3500,3200
Banana,16-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,16-07-2024,Amruthapani,Andhra Pradesh,East Godavari,2100,2700,2400
Banana,16-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2300,3200,2900
Banana,16-07-2024,Karpura,Andhra Pradesh,East Godavari,2200,3600,3200
Banana,15-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,2100,1800
Banana,15-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2200,2900,2600
Banana,15-07-2024,Karpura,Andhra Pradesh,East Godavari,2100,3300,2900
Banana,15-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2300,3400,2900
Banana,15-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,13-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2300,3400,2900
Banana,13-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2500,2300
Banana,13-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,2100,1800
Banana,13-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,13-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2400
Banana,13-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,3200,2900
Banana,12-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,2100,2900,2400
Banana,12-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,2100,1800
Banana,12-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,2100,1600
Banana,12-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2300,3400,2900
Banana,12-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2500,2300
Banana,12-07-2024,Karpura,Andhra Pradesh,East Godavari,1900,3200,2900
Banana,11-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2200,3200,2600
Banana,11-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1800,1600
Banana,11-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2400,2200
Banana,11-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,11-07-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2500
Banana,10-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,2100,1800
Banana,10-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,10-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2400,3400,2900
Banana,09-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,09-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1900,2600,2400
Banana,09-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1500,2100,1900
Banana,09-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,2100,3200,2900
Banana,09-07-2024,Karpura,Andhra Pradesh,East Godavari,1800,2800,2500
Banana,09-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1700,2700,2400
Banana,08-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1800,2500,2300
Banana,08-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1200,1800,1600
Banana,08-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,08-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,1900,3200,2800
Banana,08-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1700,2700,2400
Banana,08-07-2024,Karpura,Andhra Pradesh,East Godavari,1800,2900,2400
Banana,06-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1500,2600,2300
Banana,06-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1800,2500,2300
Banana,06-07-2024,Karpura,Andhra Pradesh,East Godavari,1600,2800,2300
Banana,05-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1400,1900,1700
Banana,05-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1800,2500,2300
Banana,05-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,1800,3200,2600
Banana,05-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1500,2600,2300
Banana,05-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1200,1800,1600
Banana,05-07-2024,Karpura,Andhra Pradesh,East Godavari,1600,2900,2400
Banana,03-07-2024,Karpura,Andhra Pradesh,East Godavari,1300,2200,2100
Banana,03-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,03-07-2024,Chakkarakeli(White),Andhra Pradesh,East Godavari,1600,2400,2200
Banana,03-07-2024,Desi(Bontha),Andhra Pradesh,East Godavari,1200,1800,1600
Banana,03-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1600,2200,1900
Banana,03-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1200,1600,1400
Banana,02-07-2024,Amruthapani,Andhra Pradesh,East Godavari,1600,2200,1900
Banana,02-07-2024,Karpura,Andhra Pradesh,East Godavari,1300,2300,1900
Banana,02-07-2024,Chakkarakeli(Red),Andhra Pradesh,East Godavari,1800,2600,2400
Banana,02-07-2024,Bhushavali(Pacha),Andhra Pradesh,East Godavari,1200,1600,1400
